5.500000000000000444e-01,1.469149755290395931e-01,1.810365055122427902e-01,1.000128671669513053e-01,2.771163021246066949e-01,2.725196122963821632e-01,2.836668114984153277e-01,3.358065734544461722e-02,3.277083836142427944e-03
5.999999999999999778e-01,1.521277505878217418e-01,1.900405616802697817e-01,1.000142968521681164e-01,2.763142417566263886e-01,2.712155643922341541e-01,2.835705696479823845e-01,3.707660846816859118e-02,3.629576040710424424e-03
6.500000000000000222e-01,1.573405256466039459e-01,1.990446178482967454e-01,1.000157265373849275e-01,2.755010610854407571e-01,2.698892482834120421e-01,2.834771611891061527e-01,4.068095805733084463e-02,3.989942941670745515e-03
6.999999999999999556e-01,1.677660757641682987e-01,2.170527301843507006e-01,1.000185859078185496e-01,2.744427059209308406e-01,2.681544011750093826e-01,2.833620365832288934e-01,4.540543899236418324e-02,4.451991975488044269e-03
7.500000000000000000e-01,1.729788508229504473e-01,2.260567863523776644e-01,1.000200155930353607e-01,2.734196023278152587e-01,2.664399966159743949e-01,2.833029304235064605e-01,5.045846772427768634e-02,4.945212687815497311e-03
8.000000000000000444e-01,1.781916258817326515e-01,2.350608425204046559e-01,1.000214452782521718e-01,2.724513010422315307e-01,2.647846333379434425e-01,2.832923828595131366e-01,5.564932555846512086e-02,5.450966182471789212e-03
8.499999999999999778e-01,1.834044009405148001e-01,2.440648986884316196e-01,1.000228749634689829e-01,2.715245989751539635e-01,2.631849958187768013e-01,2.833032415974776619e-01,6.084065596620477634e-02,5.956002518717031305e-03
9.000000000000000222e-01,1.886171759992969765e-01,2.530689548564586389e-01,1.000243046486857940e-01,2.706263007006823873e-01,2.616359226726402420e-01,2.833111966980307317e-01,6.592234789103357251e-02,6.450007306347628477e-03
9.499999999999999556e-01,1.938299510580791529e-01,2.620730110244855471e-01,1.000257343339026050e-01,2.697473347671358601e-01,2.601330908777377271e-01,2.833007674010620813e-01,7.082658664188704045e-02,6.926884350531953630e-03
1.000000000000000000e+00,1.990427261168613293e-01,2.710770671925125663e-01,1.000271640191194161e-01,2.688819080104700165e-01,2.586710989757209922e-01,2.832658641338310912e-01,7.553591320486896521e-02,7.385399049276288735e-03
1.050000000000000044e+00,2.042555011756435057e-01,2.800811233605395301e-01,1.000285937043362272e-01,2.680262180377279702e-01,2.572424633612223621e-01,2.832080523393276650e-01,8.007905354243576024e-02,7.828695775500325513e-03
1.100000000000000089e+00,2.094682762344256821e-01,2.890851795285664938e-01,1.000300233895530383e-01,2.671775419073155189e-01,2.558379657554671338e-01,2.831338581211372274e-01,8.451774461559063978e-02,8.262993831197940064e-03
1.149999999999999911e+00,2.146810512932078585e-01,2.980892356965935130e-01,1.000314530747698494e-01,2.663337469450440254e-01,2.544478234697761798e-01,2.830519539914532756e-01,8.892951991135727985e-02,8.695924724479098950e-03
1.199999999999999956e+00,2.198938263519900072e-01,3.070932918646204213e-01,1.000328827599866605e-01,2.654930960665674577e-01,2.530630625205568807e-01,2.829707749033565922e-01,9.339108364095538573e-02,9.134938783736078205e-03
1.250000000000000000e+00,2.251066014107721835e-01,3.160973480326474405e-01,1.000343124452034715e-01,2.646542024444027974e-01,2.516766218491464646e-01,2.828968693852914051e-01,9.796560622700387078e-02,9.586089618839064089e-03
1.300000000000000044e+00,2.303193764695543877e-01,3.251014042006744043e-01,1.000357421304202826e-01,2.638160279628191107e-01,2.502839390304334444e-01,2.828340802799543807e-01,1.026955967787511748e-01,1.005335268912157382e-02
1.350000000000000089e+00,2.355321515283365641e-01,3.341054603687013680e-01,1.000371718156370937e-01,2.629778722200987739e-01,2.488829797785960252e-01,2.827834823858916269e-01,1.076014234709155859e-01,1.053848906676468564e-02
1.399999999999999911e+00,2.407449265871187405e-01,3.431095165367283872e-01,1.000386015008539048e-01,2.621393378249257666e-01,2.474738244892030481e-01,2.827438873748675530e-01,1.126843811735145084e-01,1.104135492093683175e-02
1.449999999999999956e+00,2.459577016459008891e-01,3.521135727047552955e-01,1.000400311860707159e-01,2.613002762030092185e-01,2.460579981877790978e-01,2.827126665388986493e-01,1.179325786832888245e-01,1.156049405102580266e-02
1.500000000000000000e+00,2.511704767046830655e-01,3.611176288727823147e-01,1.000414608712875270e-01,2.604607222954207213e-01,2.446377358843278560e-01,2.826866413130463274e-01,1.233278076505320842e-01,1.209383480984624684e-02
1.550000000000000044e+00,2.563832517634652697e-01,3.701216850408093340e-01,1.000428905565043380e-01,2.596208257123080454e-01,2.432153367267019806e-01,2.826628414759788654e-01,1.288518374022914470e-01,1.263933506021638724e-02
1.600000000000000089e+00,2.615960268222474738e-01,3.791257412088362422e-01,1.000443202417211491e-01,2.587807853878933972e-01,2.417927013775745260e-01,2.826390115247022772e-01,1.344910926450645361e-01,1.319546589449709442e-02
1.649999999999999911e+00,2.668088018810296225e-01,3.881297973768632614e-01,1.000457499269379602e-01,2.579407948686384122e-01,2.403710861871054538e-01,2.826138318679153882e-01,1.402392558939543898e-01,1.376148204677231368e-02
1.699999999999999956e+00,2.720215769398117711e-01,3.971338535448902807e-01,1.000471796121547713e-01,2.571010042997340928e-01,2.389510571037172515e-01,2.825868915676605364e-01,1.460978624481178434e-01,1.433748097449662542e-02
1.750000000000000000e+00,2.772343519985939198e-01,4.061379097129171889e-01,1.000486092973715824e-01,2.562615020804551169e-01,2.375325925605222266e-01,2.825584912762845180e-01,1.520753338334208116e-01,1.492429360045561051e-02
1.800000000000000044e+00,2.824471270573761794e-01,4.151419658809442081e-01,1.000500389825883935e-01,2.554223149125597891e-01,2.361152699308207703e-01,2.825293672685197377e-01,1.581850859039547197e-01,1.552327239142978904e-02
1.850000000000000089e+00,2.876599021161583281e-01,4.241460220489711164e-01,1.000514686678052045e-01,2.545834212967095778e-01,2.346984726821244871e-01,2.825004163420653525e-01,1.644433579761138964e-01,1.613604634618734726e-02
1.899999999999999911e+00,2.928726771749404767e-01,4.331500782169981356e-01,1.000528983530220156e-01,2.537447717393115365e-01,2.332815701262080654e-01,2.824724766340140913e-01,1.708672838332373212e-01,1.676430118547917250e-02
1.949999999999999956e+00,2.980854522337226253e-01,4.421541343850250438e-01,1.000543280382388267e-01,2.529063092593160644e-01,2.318640421798979501e-01,2.824461907354779977e-01,1.774735274833039445e-01,1.740962265282637242e-02
2.000000000000000000e+00,3.032982272925048850e-01,4.511581905530520631e-01,1.000557577234556378e-01,2.520679856017757903e-01,2.304455416853510852e-01,2.824219522390247761e-01,1.842775988534318399e-01,1.807341796581658777e-02
2.049999999999999822e+00,3.085110023512870336e-01,4.601622467210790823e-01,1.000571874086724489e-01,2.512297709300126969e-01,2.290259022372206632e-01,2.823999193015671594e-01,1.912937946368693520e-01,1.875691061090837414e-02
2.100000000000000089e+00,3.070773844504028349e-01,4.529926391882660441e-01,1.012099901580656158e-01,2.506945629657755803e-01,2.282472208331201013e-01,2.824148779808700604e-01,1.956147154795790377e-01,1.951322517841354298e-02
2.149999999999999911e+00,3.056437665495186362e-01,4.458230316554528949e-01,1.023627929074587689e-01,2.504122473369169155e-01,2.280468158038639892e-01,2.824172185373269861e-01,1.969479375907456364e-01,2.031258847836159634e-02
2.200000000000000178e+00,3.042101486486344930e-01,4.386534241226398567e-01,1.035155956568519359e-01,2.503068434431868217e-01,2.283010453883507207e-01,2.823647967489066879e-01,1.955589669741132908e-01,2.112919856237996385e-02
2.250000000000000000e+00,3.027765307477502943e-01,4.314838165898268185e-01,1.046683984062450889e-01,2.503207971287629841e-01,2.288973256671998080e-01,2.822430025451569402e-01,1.919634723080791416e-01,2.194554296880920838e-02
2.299999999999999822e+00,3.013429128468660956e-01,4.243142090570137803e-01,1.058212011556382559e-01,2.504144535311950692e-01,2.297403146038288491e-01,2.820578832369696198e-01,1.867749901367002641e-01,2.275267707449650165e-02
2.350000000000000089e+00,3.013429128468660956e-01,4.243142090570137803e-01,1.058212011556382559e-01,2.504855999855690185e-01,2.304659756073820787e-01,2.818368798659895980e-01,1.818973254912985560e-01,2.335893283512260887e-02
2.399999999999999911e+00,2.999092949459819524e-01,4.171446015242006311e-01,1.069740039050314229e-01,2.506054810758474027e-01,2.313168661302971441e-01,2.816079305423458967e-01,1.765568876978648172e-01,2.396169042107209463e-02
2.450000000000000178e+00,2.984756770450977537e-01,4.099749939913875929e-01,1.081268066544245759e-01,2.507689175806629978e-01,2.322745499214983744e-01,2.813853349014792116e-01,1.709297542048069662e-01,2.458706351178329558e-02
2.500000000000000000e+00,2.970420591442135549e-01,4.028053864585745547e-01,1.092796094038177429e-01,2.509602858712991491e-01,2.333049372561874502e-01,2.811715811234789530e-01,1.651871724693826926e-01,2.524668779455994938e-02
2.549999999999999822e+00,2.956084412433294117e-01,3.956357789257615165e-01,1.104324121532108960e-01,2.511671474799850867e-01,2.343824139810030405e-01,2.809659373095637069e-01,1.594354305784117243e-01,2.594514723518177857e-02
2.600000000000000089e+00,2.941748233424452685e-01,3.884661713929483673e-01,1.115852149026040629e-01,2.513816618379098866e-01,2.354902457877605659e-01,2.807667307995228012e-01,1.537307462096199340e-01,2.668067332428162436e-02
2.649999999999999911e+00,2.927412054415610143e-01,3.812965638601353291e-01,1.127380176519972299e-01,2.515995242192373693e-01,2.366178890866271201e-01,2.805720306136463282e-01,1.480987255139805947e-01,2.744674481419119572e-02
2.700000000000000178e+00,2.913075875406768711e-01,3.741269563273222909e-01,1.138908204013903830e-01,2.518187287935585994e-01,2.377586740295717926e-01,2.803799901175773046e-01,1.425486431396504883e-01,2.823423788233736173e-02
2.750000000000000000e+00,2.898739696397927279e-01,3.669573487945092527e-01,1.150436231507835499e-01,2.520386003868717584e-01,2.389082445004292177e-01,2.801890757679331712e-01,1.370824151618432185e-01,2.903347451522896722e-02
2.799999999999999822e+00,2.884403517389084737e-01,3.597877412616961035e-01,1.161964259001767030e-01,2.522591223289994966e-01,2.400636020242618296e-01,2.799981984709845051e-01,1.316995977873446078e-01,2.983579680611979368e-02
2.850000000000000089e+00,2.870067338380243305e-01,3.526181337288830653e-01,1.173492286495698700e-01,2.524805088342991777e-01,2.412225581476097336e-01,2.798067482580668397e-01,1.263997194142472968e-01,3.063453130303130795e-02
2.899999999999999911e+00,2.855731159371401873e-01,3.454485261960700271e-01,1.185020313989630369e-01,2.527029629122984344e-01,2.423834416709333417e-01,2.796145484906717993e-01,1.211829849523854974e-01,3.142536735576173523e-02
2.950000000000000178e+00,2.841394980362559886e-01,3.382789186632569889e-01,1.196548341483561900e-01,2.529265665510577743e-01,2.435449528641621120e-01,2.794217570465007405e-01,1.160501148017987205e-01,3.220626713180779060e-02
3.000000000000000000e+00,2.827058801353717898e-01,3.311093111304439507e-01,1.208076368977493570e-01,2.531512578221223886e-01,2.447060934640372665e-01,2.792287442996199687e-01,1.110018397290201964e-01,3.297706502776288906e-02
3.049999999999999822e+00,2.812722622344876466e-01,3.239397035976308570e-01,1.219604396471425101e-01,2.533768580441583262e-01,2.458661286053517858e-01,2.790359734805274439e-01,1.060383750622839738e-01,3.373891431943018548e-02
3.100000000000000089e+00,2.798386443336034479e-01,3.167700960648177633e-01,1.231132423965356770e-01,2.536031208920921931e-01,2.470245564642149227e-01,2.788439013784904663e-01,1.011590444512453224e-01,3.449371328101935585e-02
3.149999999999999911e+00,2.784050264327192492e-01,3.096004885320047251e-01,1.242660451459288440e-01,2.538297838730447786e-01,2.481810747900192737e-01,2.786529089291775452e-01,9.636211329003162296e-02,3.524360464026494999e-02
3.200000000000000178e+00,2.769714085318351060e-01,3.024308809991916869e-01,1.254188478953220109e-01,2.540566103127961384e-01,2.493355419472013113e-01,2.784632637506423425e-01,9.164482050151764869e-02,3.599060148081771604e-02
3.250000000000000000e+00,2.755377906309509073e-01,2.952612734663785932e-01,1.265716506447151501e-01,2.542834163892097044e-01,2.504879346927138539e-01,2.782751110972511710e-01,8.700355840313750422e-02,3.673635670316065249e-02
3.299999999999999822e+00,2.741041727300667086e-01,2.880916659335654995e-01,1.277244533941083171e-01,2.545100825206078055e-01,2.516383067231092174e-01,2.780884863085077985e-01,8.243413622644456262e-02,3.748206588974881126e-02
3.350000000000000089e+00,2.726705548291825654e-01,2.809220584007524613e-01,1.288772561435014841e-01,2.547365515205425313e-01,2.527867519718953182e-01,2.779033405076530294e-01,7.793206584254236402e-02,3.822847622147085289e-02
3.399999999999999911e+00,2.712369369282984222e-01,2.737524508679394231e-01,1.300300588928946510e-01,2.549628175223300208e-01,2.539333755297506490e-01,2.777195716484017196e-01,7.349282133497839209e-02,3.897596638249554990e-02
3.450000000000000178e+00,2.698033190274141679e-01,2.665828433351263849e-01,1.311828616422878180e-01,2.551889100586647308e-01,2.550782735430852655e-01,2.775370544771437187e-01,6.911204143240126663e-02,3.972466235556198350e-02
3.500000000000000000e+00,2.683697011265300247e-01,2.594132358023132356e-01,1.323356643916809849e-01,2.554148772070770623e-01,2.562215219755900053e-01,2.773556650212661845e-01,6.478566115508513357e-02,4.047455930574829497e-02
3.549999999999999822e+00,2.669360832256458815e-01,2.522436282695001974e-01,1.334884671410741241e-01,2.556407707393643092e-01,2.573631729715571415e-01,2.771752973502891182e-01,6.050997352962159126e-02,4.122562796116087391e-02
3.600000000000000089e+00,2.655024653247616273e-01,2.450740207366871592e-01,1.346412698904672911e-01,2.558666350538526535e-01,2.585032568663258035e-01,2.769958722287909625e-01,5.628163243360621848e-02,4.197789292329526245e-02
3.649999999999999911e+00,2.640688474238774841e-01,2.379044132038740933e-01,1.357940726398604581e-01,2.560925005615399264e-01,2.596417876498460231e-01,2.768173386728627339e-01,5.209761323196883398e-02,4.273147858323797510e-02
3.700000000000000178e+00,2.626352295229933409e-01,2.307348056710610273e-01,1.369468753892535973e-01,2.563183813027742897e-01,2.607787698323471570e-01,2.766396702579490552e-01,4.795514933379535494e-02,4.348662477022809114e-02
3.750000000000000000e+00,2.612016116221091422e-01,2.235651981382479614e-01,1.380996781386467642e-01,2.565442759631472724e-01,2.619142050655088871e-01,2.764628583305377973e-01,4.385166109969164394e-02,4.424367847759764355e-02
3.799999999999999822e+00,2.597679937212249435e-01,2.163955906054349232e-01,1.392524808880399312e-01,2.567701711540499865e-01,2.630480974131630401e-01,2.762869041549051441e-01,3.978468982654211061e-02,4.500307000093285714e-02
3.850000000000000089e+00,2.583343758203408003e-01,2.092259830726218295e-01,1.404052836374330981e-01,2.569960457809272736e-01,2.641804567200142784e-01,2.761118116161386249e-01,3.575184497204675349e-02,4.576528193450763587e-02
3.899999999999999911e+00,2.569007579194566016e-01,2.020563755398087913e-01,1.415580863868262651e-01,2.572218754799442952e-01,2.653113000127915178e-01,2.759375815492589035e-01,3.175076828155420222e-02,4.653081822113136479e-02
3.950000000000000178e+00,2.554671400185724028e-01,1.948867680069957531e-01,1.427108891362194321e-01,2.574476363757218222e-01,2.664406512233485902e-01,2.757642081939187251e-01,2.777911471668943408e-02,4.730017842234834902e-02
4.000000000000000000e+00,2.540335221176882596e-01,1.877171604741826594e-01,1.438636918856125990e-01,2.576733077295476071e-01,2.675685397320234360e-01,2.755916777851509791e-01,2.383454742786965744e-02,4.807384010268177243e-02
4.049999999999999822e+00,2.525999042168040609e-01,1.805475529413696212e-01,1.450164946350057382e-01,2.578988733451624271e-01,2.686949982961372441e-01,2.754199689322729405e-01,1.991474254688548051e-02,4.885225011798587091e-02
4.099999999999999645e+00,2.511662863159198622e-01,1.733779454085565275e-01,1.461692973843989052e-01,2.581243218371676029e-01,2.698200608821904045e-01,2.752490542377050708e-01,1.601739920610565152e-02,4.963582395156750093e-02
4.150000000000000355e+00,2.497153818002427750e-01,1.758630058613807057e-01,1.499746583776723208e-01,2.583217513107501917e-01,2.705231088402987316e-01,2.749343488658713142e-01,1.288147837262033739e-02,4.965042826224770611e-02
4.200000000000000178e+00,2.482644772845656600e-01,1.783480663142049116e-01,1.537800193709457086e-01,2.585238414229218962e-01,2.708491968162071162e-01,2.745160806888422567e-01,1.058251274292339866e-02,4.881992911518828748e-02
4.250000000000000000e+00,2.468135727688885450e-01,1.808331267670290621e-01,1.575853803642190964e-01,2.587604843840595192e-01,2.708812968730153758e-01,2.740408071760344066e-01,9.064621162550646691e-03,4.719932357361070197e-02
4.299999999999999822e+00,2.453626682532114578e-01,1.833181872198532680e-01,1.613907413574925120e-01,2.590417738028853445e-01,2.706969221977272300e-01,2.735378827580992045e-01,8.195390070641218883e-03,4.492359693369177287e-02
4.349999999999999645e+00,2.439117637375343428e-01,1.858032476726774462e-01,1.651961023507659276e-01,2.593604447717425820e-01,2.703644155634767343e-01,2.730210304024804358e-01,7.794236927210913476e-03,4.217884153609538500e-02
4.400000000000000355e+00,2.424608592218572278e-01,1.882883081255016244e-01,1.690014633440393155e-01,2.596991275515454500e-01,2.699423660188451368e-01,2.724938413970703355e-01,7.664875642638917588e-03,3.916759566223083217e-02
4.450000000000000178e+00,2.410099547061801128e-01,1.907733685783258304e-01,1.728068243373127033e-01,2.600377603295736528e-01,2.694784012759434133e-01,2.719549996646750678e-01,7.626665683943534974e-03,3.607573881147087269e-02
4.500000000000000000e+00,2.395590501905029979e-01,1.932584290311499808e-01,1.766121853305861189e-01,2.603592688382322939e-01,2.690080129336491765e-01,2.714021124928417406e-01,7.538063733856027390e-03,3.304818273068689527e-02
4.549999999999999822e+00,2.381081456748258829e-01,1.957434894839741868e-01,1.804175463238595345e-01,2.606527933348656290e-01,2.685541857893826712e-01,2.708338907334169043e-01,7.308805538231374216e-03,3.017651674209802237e-02
4.599999999999999645e+00,2.366572411591487957e-01,1.982285499367983650e-01,1.842229073171329223e-01,2.609145514296446478e-01,2.681282083135280714e-01,2.702509061774791554e-01,6.900816941282895967e-03,2.749827836081705779e-02
4.650000000000000355e+00,2.352063366434716807e-01,2.007136103896225432e-01,1.880282683104063102e-01,2.611469318644540905e-01,2.677316551115885290e-01,2.696554043288311719e-01,6.320178030243234213e-03,2.500530988056008652e-02
4.700000000000000178e+00,2.337554321277945657e-01,2.031986708424467492e-01,1.918336293036797258e-01,2.613565902431744248e-01,2.673592132404010169e-01,2.690506675047578677e-01,5.603643759900574922e-03,2.265762457931919105e-02
4.750000000000000000e+00,2.323045276121174507e-01,2.056837312952708996e-01,1.956389902969531414e-01,2.615522432223251204e-01,2.670018245911221499e-01,2.684402924660880263e-01,4.803411391920430623e-03,2.039908984037341888e-02
4.799999999999999822e+00,2.308536230964403357e-01,2.081687917480951056e-01,1.994443512902265292e-01,2.617426650968797119e-01,2.666495824373884549e-01,2.678275835252619252e-01,3.973261683561512582e-03,1.817178895307917236e-02
4.849999999999999645e+00,2.294027185807632208e-01,2.106538522009192838e-01,2.032497122834999170e-01,2.619351842674851882e-01,2.662939447913786895e-01,2.672151398489677199e-01,3.158182617427177791e-03,1.592689878049935448e-02
4.900000000000000355e+00,2.279518140650861058e-01,2.131389126537434620e-01,2.070550732767733326e-01,2.621348044005187838e-01,2.659290462802057498e-01,2.666046493247447580e-01,2.388419687408801020e-03,1.363105752566106874e-02
4.950000000000000178e+00,2.265009095494090186e-01,2.156239731065676679e-01,2.108604342700467482e-01,2.623439432287142936e-01,2.655521180150558491e-01,2.659968707690199552e-01,1.677847474249394635e-03,1.126825457322247828e-02
5.000000000000000000e+00,2.250500050337319036e-01,2.181090335593918184e-01,2.146657952633201361e-01,2.625626853639669300e-01,2.651631946759015479e-01,2.653917680077060304e-01,1.025795544640247317e-03,8.838073180479168178e-03
5.049999999999999822e+00,2.235991005180547886e-01,2.205940940122160243e-01,2.184711562565935239e-01,2.627893829684356253e-01,2.647643721837310005e-01,2.647887438746578392e-01,4.210582890621111947e-04,6.351565641429985504e-03
5.099999999999999645e+00,2.221481960023776736e-01,2.230791544650402025e-01,2.222765172498669395e-01,2.630214133450813341e-01,2.643588851200222023e-01,2.641869126454543526e-01,-1.532434978221039977e-04,3.826138820969972321e-03
5.150000000000000355e+00,2.206972914867005586e-01,2.255642149178643807e-01,2.260818782431403273e-01,2.632559165055157746e-01,2.639502258252558464e-01,2.635853519503979503e-01,-7.150792641283163073e-04,1.280645319245838059e-03
5.200000000000000178e+00,2.192463869710234436e-01,2.280492753706885589e-01,2.298872392364137429e-01,2.634903811743628532e-01,2.635414544671144665e-01,2.629832908398235247e-01,-1.279975198056478589e-03,-1.268480141021460133e-03
5.250000000000000000e+00,2.177954824553463564e-01,2.305343358235127649e-01,2.336926002296871585e-01,2.637230094190439744e-01,2.631347727250473167e-01,2.623802140619360124e-01,-1.858896901929046712e-03,-3.809615077513915128e-03
5.299999999999999822e+00,2.163445779396692137e-01,2.330193962763369431e-01,2.374979612229605463e-01,2.639528509577578896e-01,2.627313667848329981e-01,2.617758856109712595e-01,-2.457551228161405227e-03,-6.336832367288325329e-03
5.349999999999999645e+00,2.148936734239921265e-01,2.355044567291611213e-01,2.413033222162339342e-01,2.641797448783340108e-01,2.623314757078829551e-01,2.611703107916639177e-01,-3.076845570630366671e-03,-8.849517353888152610e-03
5.400000000000000355e+00,2.134427689083150115e-01,2.379895171819852995e-01,2.451086832095073498e-01,2.644041327307882772e-01,2.619346122505411545e-01,2.605636629959341422e-01,-3.714099580830077831e-03,-1.135112961251213623e-02
5.450000000000000178e+00,2.119918643926378965e-01,2.404745776348094777e-01,2.489140442027807376e-01,2.646268132172426846e-01,2.615398546604022489e-01,2.599562003308630298e-01,-4.364576064058432389e-03,-1.384756605381276540e-02
5.500000000000000000e+00,2.105409598769607815e-01,2.429596380876336836e-01,2.527194051960541810e-01,2.648486997769604057e-01,2.611461365439248228e-01,2.593481912467586747e-01,-5.022958541354965306e-03,-1.634553192106900574e-02
5.549999999999999822e+00,2.090900553612836665e-01,2.454446985404578618e-01,2.565247661893275688e-01,2.650706246097934149e-01,2.607524818940066269e-01,2.587398605199769386e-01,-5.684516809861336548e-03,-1.885121473083629234e-02
5.599999999999999645e+00,2.076391508456065793e-01,2.479297589932820400e-01,2.603301271826009566e-01,2.652932120217769696e-01,2.603581571108135595e-01,2.581313595862240184e-01,-6.345832643780399684e-03,-2.136942024274136875e-02
5.650000000000000355e+00,2.061882463299294366e-01,2.504148194461062182e-01,2.641354881758744000e-01,2.655168249713431572e-01,2.599627352609359954e-01,2.575227594925671437e-01,-7.005076072051860843e-03,-2.390320100314885163e-02
5.700000000000000178e+00,2.047373418142523493e-01,2.528998798989303687e-01,2.679408491691477323e-01,2.657415742388974378e-01,2.595660856400672234e-01,2.569140610753440912e-01,-7.661909484837442497e-03,-2.645390887755932202e-02
5.750000000000000000e+00,2.032864372985752344e-01,2.553849403517546302e-01,2.717462101624211757e-01,2.659673710651430656e-01,2.591683119853688266e-01,2.563052153487012652e-01,-8.317144492271824271e-03,-2.902154383729739495e-02
5.799999999999999822e+00,2.018355327828981194e-01,2.578700008045787806e-01,2.755515711556945635e-01,2.661940013817973294e-01,2.587696655799692769e-01,2.556961472058349449e-01,-8.972286967034604627e-03,-3.160525220508630939e-02
5.849999999999999645e+00,2.003846282672210322e-01,2.603550612574029310e-01,2.793569321489679513e-01,2.664212018411843963e-01,2.583704565924231922e-01,2.550867769071122892e-01,-9.629087604983713883e-03,-3.420384108994969918e-02
5.900000000000000355e+00,1.989337237515438894e-01,2.628401217102271370e-01,2.831622931422413947e-01,2.666487230692687338e-01,2.579709805486081753e-01,2.544770358753355999e-01,-1.028918024641388429e-02,-3.681621025938819347e-02
5.950000000000000178e+00,1.974828192358668022e-01,2.653251821630513430e-01,2.869676541355147825e-01,2.668763720826010655e-01,2.575714690999545420e-01,2.538668754616954515e-01,-1.095384969343333320e-02,-3.944164587842394210e-02
6.000000000000000000e+00,1.960319147201896595e-01,2.678102426158754934e-01,2.907730151287881704e-01,2.671040320152914260e-01,2.571720670560384003e-01,2.532562691300553337e-01,-1.162393412903904577e-02,-4.207996187195091331e-02
6.049999999999999822e+00,1.945810102045125722e-01,2.702953030686996994e-01,2.945783761220616137e-01,2.673316620910343722e-01,2.567728321832857263e-01,2.526452096713101003e-01,-1.229984036790422383e-02,-4.473150692304607434e-02
6.099999999999999645e+00,1.931301056888354573e-01,2.727803635215239053e-01,2.983837371153349460e-01,2.675592836256147078e-01,2.563737510552911436e-01,2.520337035449140561e-01,-1.298163534596700162e-02,-4.739707482460116944e-02
6.150000000000000355e+00,1.975370622216565397e-01,2.737007858635269741e-01,3.019893874424111058e-01,2.675392398238567448e-01,2.560238510942639545e-01,2.514151478050639654e-01,-1.381758533978914849e-02,-4.920741308384359025e-02
6.200000000000000178e+00,2.019440187544775944e-01,2.746212082055300430e-01,3.055950377694872100e-01,2.672925772517041887e-01,2.557327710794899400e-01,2.508018580291572763e-01,-1.481690027061134327e-02,-5.008176682661965445e-02
6.250000000000000000e+00,2.063509752872986769e-01,2.755416305475331118e-01,3.092006880965633142e-01,2.668633011854211201e-01,2.555024330639472652e-01,2.502041482764915670e-01,-1.596353094401982767e-02,-5.009107060450991578e-02
6.299999999999999822e+00,2.107579318201197593e-01,2.764620528895362361e-01,3.128063384236394739e-01,2.662962014426276114e-01,2.553260547545325165e-01,2.496250033283757275e-01,-1.722981374737272628e-02,-4.938999651499061116e-02
6.349999999999999645e+00,2.151648883529408418e-01,2.773824752315393605e-01,3.164119887507155782e-01,2.656334849625029970e-01,2.551904418415716358e-01,2.490612923102570042e-01,-1.858296495575918750e-02,-4.817933145574998521e-02
6.400000000000000355e+00,2.195718448857619243e-01,2.783028975735424293e-01,3.200176390777916824e-01,2.649125715809342863e-01,2.550797328162335287e-01,2.485065469185331888e-01,-1.999069608238343565e-02,-4.666755560170059158e-02
6.450000000000000178e+00,2.239788014185829790e-01,2.792233199155454981e-01,3.236232894048678421e-01,2.641640462057945893e-01,2.549789491300341049e-01,2.479536639293146716e-01,-2.142551150962918038e-02,-4.503817758571342783e-02
