0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.212775058782174661e-03,9.004056168026975879e-03,1.429685216811082960e-06
1.042555011756434932e-02,1.800811233605395176e-02,2.859370433622165919e-06
1.563832517634652225e-02,2.701216850408092937e-02,4.289055650433248879e-06
2.085110023512869865e-02,3.601622467210790351e-02,5.718740867244331838e-06
2.606387529391087504e-02,4.502028084013488113e-02,7.148426084055414798e-06
3.127665035269304450e-02,5.402433700816185874e-02,8.578111300866497757e-06
3.648942541147522090e-02,6.302839317618882942e-02,1.000779651767758072e-05
4.170220047025739729e-02,7.203244934421580703e-02,1.143748173448866368e-05
4.691497552903957369e-02,8.103650551224278464e-02,1.286716695129974664e-05
5.212775058782175008e-02,9.004056168026976226e-02,1.429685216811082960e-05
5.734052564660392648e-02,9.904461784829673987e-02,1.572653738492191255e-05
6.255330070538608900e-02,1.080486740163237175e-01,1.715622260173299551e-05
6.776607576416827927e-02,1.170527301843506951e-01,1.858590781854407847e-05
7.297885082295044179e-02,1.260567863523776588e-01,2.001559303535516143e-05
7.819162588173263206e-02,1.350608425204046503e-01,2.144527825216624439e-05
8.340440094051479458e-02,1.440648986884316141e-01,2.287496346897732735e-05
8.861717599929697098e-02,1.530689548564586056e-01,2.430464868578841031e-05
9.382995105807914737e-02,1.620730110244855693e-01,2.573433390259949327e-05
9.904272611686132377e-02,1.710770671925125330e-01,2.716401911941057623e-05
1.042555011756435002e-01,1.800811233605395245e-01,2.859370433622165919e-05
1.094682762344256766e-01,1.890851795285664882e-01,3.002338955303274215e-05
1.146810512932078530e-01,1.980892356965934797e-01,3.145307476984382511e-05
1.198938263519900155e-01,2.070932918646204435e-01,3.288275998665490807e-05
1.251066014107721780e-01,2.160973480326474350e-01,3.431244520346599103e-05
1.303193764695543821e-01,2.251014042006743987e-01,3.574213042027707399e-05
1.355321515283365585e-01,2.341054603687013902e-01,3.717181563708815695e-05
1.407449265871187349e-01,2.431095165367283539e-01,3.860150085389923991e-05
1.459577016459008836e-01,2.521135727047553177e-01,4.003118607071032287e-05
1.511704767046830600e-01,2.611176288727822814e-01,4.146087128752140583e-05
1.563832517634652641e-01,2.701216850408093006e-01,4.289055650433248879e-05
1.615960268222474405e-01,2.791257412088362644e-01,4.432024172114357174e-05
1.668088018810295892e-01,2.881297973768632281e-01,4.574992693795465470e-05
1.720215769398117656e-01,2.971338535448902474e-01,4.717961215476573766e-05
1.772343519985939420e-01,3.061379097129172111e-01,4.860929737157682062e-05
1.824471270573761461e-01,3.151419658809441748e-01,5.003898258838790358e-05
1.876599021161582947e-01,3.241460220489711386e-01,5.146866780519898654e-05
1.928726771749404711e-01,3.331500782169981578e-01,5.289835302201006950e-05
1.980854522337226475e-01,3.421541343850250660e-01,5.432803823882115246e-05
2.032982272925048517e-01,3.511581905530520853e-01,5.575772345563223542e-05
2.085110023512870003e-01,3.601622467210790490e-01,5.718740867244331838e-05
2.070773844504028294e-01,3.529926391882660108e-01,1.209990158065604639e-03
2.056437665495186584e-01,3.458230316554529171e-01,2.362792907458765961e-03
2.042101486486344597e-01,3.386534241226398789e-01,3.515595656851927715e-03
2.027765307477502887e-01,3.314838165898267852e-01,4.668398406245088603e-03
2.013429128468661178e-01,3.243142090570137470e-01,5.821201155638250357e-03
1.999092949459819191e-01,3.171446015242006533e-01,6.974003905031412112e-03
1.984756770450977481e-01,3.099749939913876151e-01,8.126806654424573867e-03
1.970420591442135771e-01,3.028053864585745214e-01,9.279609403817733887e-03
1.956084412433294062e-01,2.956357789257614832e-01,1.043241215321089564e-02
1.941748233424452352e-01,2.884661713929483895e-01,1.158521490260405740e-02
1.927412054415610365e-01,2.812965638601353513e-01,1.273801765199721915e-02
1.913075875406768656e-01,2.741269563273223131e-01,1.389082040139038091e-02
1.898739696397926946e-01,2.669573487945092194e-01,1.504362315078354093e-02
1.884403517389084959e-01,2.597877412616961257e-01,1.619642590017670442e-02
1.870067338380243249e-01,2.526181337288830875e-01,1.734922864956986444e-02
1.855731159371401540e-01,2.454485261960700493e-01,1.850203139896302446e-02
1.841394980362559830e-01,2.382789186632569833e-01,1.965483414835618795e-02
1.827058801353718120e-01,2.311093111304439174e-01,2.080763689774934797e-02
1.812722622344876133e-01,2.239397035976308514e-01,2.196043964714251145e-02
1.798386443336034424e-01,2.167700960648177855e-01,2.311324239653567147e-02
1.784050264327192714e-01,2.096004885320047195e-01,2.426604514592883149e-02
1.769714085318350727e-01,2.024308809991916536e-01,2.541884789532199498e-02
1.755377906309509017e-01,1.952612734663785876e-01,2.657165064471515500e-02
1.741041727300667308e-01,1.880916659335655217e-01,2.772445339410831849e-02
1.726705548291825598e-01,1.809220584007524835e-01,2.887725614350147851e-02
1.712369369282983889e-01,1.737524508679394175e-01,3.003005889289463853e-02
1.698033190274141901e-01,1.665828433351263516e-01,3.118286164228780202e-02
1.683697011265300192e-01,1.594132358023132578e-01,3.233566439168096551e-02
1.669360832256458482e-01,1.522436282695002197e-01,3.348846714107412553e-02
1.655024653247616495e-01,1.450740207366871537e-01,3.464126989046728555e-02
1.640688474238774786e-01,1.379044132038740877e-01,3.579407263986044557e-02
1.626352295229933076e-01,1.307348056710610218e-01,3.694687538925360559e-02
1.612016116221091366e-01,1.235651981382479558e-01,3.809967813864677255e-02
1.597679937212249657e-01,1.163955906054349176e-01,3.925248088803993257e-02
1.583343758203407670e-01,1.092259830726218239e-01,4.040528363743309259e-02
1.569007579194565960e-01,1.020563755398087857e-01,4.155808638682625261e-02
1.554671400185724250e-01,9.488676800699574754e-02,4.271088913621941263e-02
1.540335221176882263e-01,8.771716047418265383e-02,4.386369188561257959e-02
1.525999042168040554e-01,8.054755294136961563e-02,4.501649463500573961e-02
1.511662863159198844e-01,7.337794540855652192e-02,4.616929738439889963e-02
1.497153818002427694e-01,7.586300586138070012e-02,4.997465837767230135e-02
1.482644772845656544e-01,7.834806631420489220e-02,5.378001937094570306e-02
1.468135727688885395e-01,8.083312676702907040e-02,5.758538036421910478e-02
1.453626682532114522e-01,8.331818721985326248e-02,6.139074135749250649e-02
1.439117637375343373e-01,8.580324767267744068e-02,6.519610235076590821e-02
1.424608592218572223e-01,8.828830812550161888e-02,6.900146334403930992e-02
1.410099547061801073e-01,9.077336857832581096e-02,7.280682433731271164e-02
1.395590501905029923e-01,9.325842903114998916e-02,7.661218533058611335e-02
1.381081456748258773e-01,9.574348948397418124e-02,8.041754632385951507e-02
1.366572411591487901e-01,9.822854993679835944e-02,8.422290731713291678e-02
1.352063366434716751e-01,1.007136103896225376e-01,8.802826831040631850e-02
1.337554321277945601e-01,1.031986708424467297e-01,9.183362930367972021e-02
1.323045276121174452e-01,1.056837312952709079e-01,9.563899029695312193e-02
1.308536230964403302e-01,1.081687917480951000e-01,9.944435129022652364e-02
1.294027185807632152e-01,1.106538522009192782e-01,1.032497122834999254e-01
1.279518140650861002e-01,1.131389126537434564e-01,1.070550732767733271e-01
1.265009095494090130e-01,1.156239731065676485e-01,1.108604342700467288e-01
1.250500050337318980e-01,1.181090335593918267e-01,1.146657952633201305e-01
1.235991005180547830e-01,1.205940940122160188e-01,1.184711562565935322e-01
1.221481960023776681e-01,1.230791544650401970e-01,1.222765172498669339e-01
1.206972914867005531e-01,1.255642149178643752e-01,1.260818782431403218e-01
